"Code","Year","Hydropower","Solar","Wind","Other"
"TKM","2000","0.005","0","0","0"
"TKM","2001","0.003","0","0","0"
"TKM","2002","0.003","0","0","0"
"TKM","2003","0.003","0","0","0"
"TKM","2004","0.003","0","0","0"
"TKM","2005","0.003","0","0","0"
"TKM","2006","0.003","0","0","0"
"TKM","2007","0.003","0","0","0"
"TKM","2008","0.003","0","0","0"
"TKM","2009","0.003","0","0","0"
"TKM","2010","0.003","0.0001595","0","0"
"TKM","2011","0","0.00045675","0","0"
"TKM","2012","0","0.000981432","0","0"
"TKM","2013","0","0.00184875","0","0"
"TKM","2014","0","0.0031175","0","0"
"TKM","2015","0","0.00522","0","0"
"TKM","2016","0","0.006979068","0","0"
"TKM","2017","0","0.00696","0","0"
"TKM","2018","0","0.00696","0","0"
"OWID_USS","1965","85.3209364","0","0","0"
"OWID_USS","1966","96.210338","0","0","0"
"OWID_USS","1967","92.7985612","0","0","0"
"OWID_USS","1968","109.0089204","0","0","0"
"OWID_USS","1969","118.5459856","0","0","0"
"OWID_USS","1970","128.1228254","0","0","0"
"OWID_USS","1971","129.7226482","0","0","0"
"OWID_USS","1972","126.527422","0","0","0"
"OWID_USS","1973","126.129676","0","0","0"
"OWID_USS","1974","136.1086812","0","0","0"
"OWID_USS","1975","129.7226482","0","0","0"
"OWID_USS","1976","139.7016534","0","0","0"
"OWID_USS","1977","151.276062","0","0","0"
"OWID_USS","1978","164.048128","0","0","0"
"OWID_USS","1979","179.6132548","0","0","0"
"OWID_USS","1980","183.603973","0","0","0"
"OWID_USS","1981","186.6003262","0","0","0"
"OWID_USS","1982","174.6237522","0","0","0"
"OWID_USS","1983","179.6132548","0","0","0"
"OWID_USS","1984","202.563199","0","0","0"
"UKR","1965","0","0","0","0"
"UKR","1966","0","0","0","0"
"UKR","1967","0","0","0","0"
"UKR","1968","0","0","0","0"
"UKR","1969","0","0","0","0"
"UKR","1970","0","0","0","0"
"UKR","1971","0","0","0","0"
"UKR","1972","0","0","0","0"
"UKR","1973","0","0","0","0"
"UKR","1974","0","0","0","0"
"UKR","1975","0","0","0","0"
"UKR","1976","0","0","0","0"
"UKR","1977","0","0","0","0"
"UKR","1978","0","0","0","0"
"UKR","1979","0","0","0","0"
"UKR","1980","0","0","0","0"
"UKR","1981","0","0","0","0"
"UKR","1982","0","0","0","0"
"UKR","1983","0","0","0","0"
"UKR","1984","0","0","0","0"
"UKR","1985","10.7126256","0","0","0"
"UKR","1986","10.6551734","0","0","0"
"UKR","1987","9.5945174","0","0","0"
"UKR","1988","11.93238","0","0","0"
"UKR","1989","10.1292648","0","0","0"
"UKR","1990","10.514","0","0","0"
"UKR","1991","11.71","0","0","0"
"UKR","1992","7.883","0","0","0"
"UKR","1993","11.039","0","0","0"
"UKR","1994","12.118","0","0","0"
"UKR","1995","9.953","0","0","0"
"UKR","1996","8.632","0","0","0"
"UKR","1997","9.856","0","0","0"
"UKR","1998","15.739","0","0.003","0"
"UKR","1999","14.324","0","0.003","0"
"UKR","2000","11.274","0","0.006","0"
"UKR","2001","12.032","0","0.016","0"
"UKR","2002","9.627","0","0.022","0"
"UKR","2003","9.238","0","0.031","0"
"UKR","2004","11.753","0","0.033","0"
"UKR","2005","12.363","0","0.038","0"
"UKR","2006","12.886","0","0.035","0"
"UKR","2007","10.143","0","0.045","0.281"
"UKR","2008","11.512","0","0.045","0.264"
"UKR","2009","11.936","0","0.043","0.139"
"UKR","2010","13.152","0","0.05","0.188"
"UKR","2011","10.946","0.03","0.089","0.134"
"UKR","2012","10.479","0.333","0.288","0.134"
"UKR","2013","13.801","0.57","0.639","0.101"
"UKR","2014","8.475","0.429","1.13","0.13"
"UKR","2015","5.397","0.477","1.084","0.145"
"UKR","2016","7.671","0.491","0.954","0.136"
"UKR","2017","8.712488306","0.75807","0.9748","0.16343"
"UKR","2018","9.900734781","1.286493457","1.1274","0.218506543"
"ARE","1965","0","0","0","0"
"ARE","1966","0","0","0","0"
"ARE","1967","0","0","0","0"
"ARE","1968","0","0","0","0"
"ARE","1969","0","0","0","0"
"ARE","1970","0","0","0","0"
"ARE","1971","0","0","0","0"
"ARE","1972","0","0","0","0"
"ARE","1973","0","0","0","0"
